"Year","Month","Day","Time","MachineID","ComponentAttended","ServiceType"
"2017","04","02","06:00:00","MID11417","Component2","ComponentRepair"
"2017","04","17","06:00:00","MID11417","Component4","ComponentRepair"
"2017","05","02","06:00:00","MID11417","Component3","ComponentRepair"
"2017","05","17","06:00:00","MID11417","Component1","ComponentRepair"
"2017","06","01","06:00:00","MID11417","Component3","ScheduledService"
"2017","06","16","06:00:00","MID11417","Component2","ComponentRepair"
"2017","06","16","06:00:00","MID11417","Component1","ComponentRepair"
"2017","07","01","06:00:00","MID11417","Component4","ScheduledService"
"2017","07","16","06:00:00","MID11417","Component4","ComponentRepair"
"2017","07","16","06:00:00","MID11417","Component2","ComponentRepair"
"2017","08","30","06:00:00","MID11417","Component4","ComponentRepair"
"2017","09","29","06:00:00","MID11417","Component2","ComponentRepair"
"2017","09","29","06:00:00","MID11417","Component3","ComponentRepair"
"2017","10","14","06:00:00","MID11417","Component4","ComponentRepair"
"2017","10","29","06:00:00","MID11417","Component2","ComponentRepair"
"2017","11","13","06:00:00","MID11417","Component3","ComponentRepair"
"2017","11","13","06:00:00","MID11417","Component2","ComponentRepair"
"2017","11","28","06:00:00","MID11417","Component4","ComponentRepair"
"2016","06","16","06:00:00","MID11418","Component1","ComponentRepair"
"2016","07","31","06:00:00","MID11418","Component4","ComponentRepair"
"2016","10","29","06:00:00","MID11418","Component3","ComponentRepair"
"2016","12","28","06:00:00","MID11418","Component2","ComponentRepair"
"2017","01","23","06:00:00","MID11418","Component2","ComponentRepair"
"2017","02","07","06:00:00","MID11418","Component2","ComponentRepair"
"2017","02","07","06:00:00","MID11418","Component1","ComponentRepair"
"2017","02","22","06:00:00","MID11418","Component2","ComponentRepair"
"2017","02","22","06:00:00","MID11418","Component1","ComponentRepair"
"2017","03","09","06:00:00","MID11418","Component4","ComponentRepair"
"2017","03","09","06:00:00","MID11418","Component1","ComponentRepair"
"2017","03","24","06:00:00","MID11418","Component2","ComponentRepair"
"2017","04","23","06:00:00","MID11418","Component4","ComponentRepair"
"2017","05","08","06:00:00","MID11418","Component3","ComponentRepair"
"2017","05","08","06:00:00","MID11418","Component1","ComponentRepair"
"2017","05","23","06:00:00","MID11418","Component3","ComponentRepair"
"2017","06","07","06:00:00","MID11418","Component3","ComponentRepair"
"2017","06","07","06:00:00","MID11418","Component2","ComponentRepair"
"2017","06","22","06:00:00","MID11418","Component1","ComponentRepair"
"2017","07","07","06:00:00","MID11418","Component4","ComponentRepair"
"2017","07","22","06:00:00","MID11418","Component3","ComponentRepair"
"2017","08","06","06:00:00","MID11418","Component4","ComponentRepair"
"2017","08","06","06:00:00","MID11418","Component1","ComponentRepair"
"2017","08","21","06:00:00","MID11418","Component3","ComponentRepair"
"2017","09","20","06:00:00","MID11418","Component1","ComponentRepair"
"2017","09","20","06:00:00","MID11418","Component4","ComponentRepair"
"2017","10","05","06:00:00","MID11418","Component2","ComponentRepair"
"2017","10","20","06:00:00","MID11418","Component3","ComponentRepair"
"2017","11","04","06:00:00","MID11418","Component1","ComponentRepair"
"2017","11","04","06:00:00","MID11418","Component2","ComponentRepair"
"2017","11","19","06:00:00","MID11418","Component3","ComponentRepair"
"2016","07","01","06:00:00","MID11450","Component2","ScheduledService"
"2016","07","16","06:00:00","MID11450","Component1","ComponentRepair"
"2016","07","16","06:00:00","MID11450","Component3","ComponentRepair"
"2016","10","14","06:00:00","MID11450","Component4","ComponentRepair"
"2017","01","13","06:00:00","MID11450","Component3","ComponentRepair"
"2017","01","13","06:00:00","MID11450","Component1","ComponentRepair"
"2017","01","28","06:00:00","MID11450","Component4","ComponentRepair"
"2017","01","28","06:00:00","MID11450","Component1","ComponentRepair"
"2017","02","12","06:00:00","MID11450","Component3","ComponentRepair"
"2017","02","12","06:00:00","MID11450","Component2","ComponentRepair"
"2017","02","27","06:00:00","MID11450","Component2","ComponentRepair"
"2017","03","14","06:00:00","MID11450","Component1","ComponentRepair"
"2017","03","29","06:00:00","MID11450","Component2","ComponentRepair"
"2017","04","13","06:00:00","MID11450","Component4","ComponentRepair"
"2017","04","13","06:00:00","MID11450","Component3","ComponentRepair"
"2017","04","28","06:00:00","MID11450","Component2","ComponentRepair"
"2017","05","13","06:00:00","MID11450","Component3","ComponentRepair"
"2017","05","13","06:00:00","MID11450","Component1","ComponentRepair"
"2017","05","28","06:00:00","MID11450","Component4","ComponentRepair"
"2017","06","12","06:00:00","MID11450","Component4","ComponentRepair"
"2017","07","12","06:00:00","MID11450","Component4","ComponentRepair"
"2017","07","27","06:00:00","MID11450","Component1","ComponentRepair"
"2017","07","27","06:00:00","MID11450","Component3","ComponentRepair"
"2017","08","11","06:00:00","MID11450","Component1","ComponentRepair"
"2017","09","10","06:00:00","MID11450","Component4","ComponentRepair"
"2017","09","10","06:00:00","MID11450","Component2","ComponentRepair"
"2017","09","25","06:00:00","MID11450","Component4","ComponentRepair"
"2017","09","25","06:00:00","MID11450","Component2","ComponentRepair"
"2017","10","10","06:00:00","MID11450","Component4","ComponentRepair"
"2017","10","25","06:00:00","MID11450","Component1","ComponentRepair"
"2017","11","09","06:00:00","MID11450","Component1","ComponentRepair"
"2017","11","24","06:00:00","MID11450","Component4","ComponentRepair"
"2016","10","29","06:00:00","MID11329","Component4","ComponentRepair"
"2016","11","13","06:00:00","MID11329","Component3","ComponentRepair"
"2016","12","28","06:00:00","MID11329","Component1","ComponentRepair"
"2016","12","28","06:00:00","MID11329","Component2","ComponentRepair"
"2017","01","06","06:00:00","MID11329","Component4","ComponentRepair"
"2017","01","21","06:00:00","MID11329","Component2","ComponentRepair"
"2017","01","21","06:00:00","MID11329","Component1","ComponentRepair"
"2017","02","05","06:00:00","MID11329","Component2","ComponentRepair"
"2017","02","20","06:00:00","MID11329","Component1","ComponentRepair"
"2017","03","07","06:00:00","MID11329","Component4","ComponentRepair"
"2017","03","07","06:00:00","MID11329","Component3","ComponentRepair"
"2017","04","06","06:00:00","MID11329","Component1","ComponentRepair"
"2017","04","21","06:00:00","MID11329","Component3","ComponentRepair"
"2017","05","06","06:00:00","MID11329","Component1","ComponentRepair"
"2017","05","21","06:00:00","MID11329","Component3","ComponentRepair"
"2017","06","05","06:00:00","MID11329","Component4","ComponentRepair"
"2017","06","05","06:00:00","MID11329","Component2","ComponentRepair"
"2017","06","20","06:00:00","MID11329","Component4","ComponentRepair"
"2017","06","20","06:00:00","MID11329","Component1","ComponentRepair"
"2017","07","05","06:00:00","MID11329","Component2","ComponentRepair"
"2017","07","20","06:00:00","MID11329","Component4","ComponentRepair"
"2017","08","04","06:00:00","MID11329","Component2","ComponentRepair"
"2017","08","19","06:00:00","MID11329","Component1","ComponentRepair"
"2017","09","03","06:00:00","MID11329","Component1","ComponentRepair"
"2017","09","18","06:00:00","MID11329","Component2","ComponentRepair"
"2017","10","03","06:00:00","MID11329","Component1","ComponentRepair"
"2017","10","18","06:00:00","MID11329","Component4","ComponentRepair"
"2017","10","18","06:00:00","MID11329","Component2","ComponentRepair"
"2017","11","02","06:00:00","MID11329","Component4","ComponentRepair"
"2017","11","17","06:00:00","MID11329","Component4","ComponentRepair"
"2016","08","15","06:00:00","MID11796","Component2","ComponentRepair"
"2016","08","15","06:00:00","MID11796","Component4","ComponentRepair"
"2016","09","29","06:00:00","MID11796","Component1","ComponentRepair"
"2016","11","13","06:00:00","MID11796","Component3","ComponentRepair"
"2017","02","10","06:00:00","MID11796","Component4","ComponentRepair"
"2017","02","25","06:00:00","MID11796","Component2","ComponentRepair"
"2017","03","12","06:00:00","MID11796","Component4","ComponentRepair"
"2017","03","12","06:00:00","MID11796","Component2","ComponentRepair"
"2017","03","27","06:00:00","MID11796","Component4","ComponentRepair"
"2017","03","27","06:00:00","MID11796","Component3","ComponentRepair"
"2017","04","11","06:00:00","MID11796","Component2","ComponentRepair"
"2017","04","26","06:00:00","MID11796","Component2","ComponentRepair"
"2017","04","26","06:00:00","MID11796","Component1","ComponentRepair"
"2017","05","26","06:00:00","MID11796","Component2","ComponentRepair"
"2017","06","10","06:00:00","MID11796","Component2","ComponentRepair"
"2017","06","25","06:00:00","MID11796","Component3","ComponentRepair"
"2017","07","10","06:00:00","MID11796","Component3","ComponentRepair"
"2017","07","10","06:00:00","MID11796","Component4","ComponentRepair"
"2017","07","25","06:00:00","MID11796","Component3","ComponentRepair"
"2017","08","09","06:00:00","MID11796","Component4","ComponentRepair"
"2017","08","24","06:00:00","MID11796","Component2","ComponentRepair"
"2017","08","24","06:00:00","MID11796","Component1","ComponentRepair"
"2017","09","08","06:00:00","MID11796","Component2","ComponentRepair"
"2017","09","23","06:00:00","MID11796","Component2","ComponentRepair"
"2017","09","23","06:00:00","MID11796","Component1","ComponentRepair"
"2017","10","23","06:00:00","MID11796","Component2","ComponentRepair"
"2016","07","16","06:00:00","MID11878","Component3","ComponentRepair"
"2016","08","15","06:00:00","MID11878","Component1","ComponentRepair"
"2016","10","14","06:00:00","MID11878","Component2","ComponentRepair"
"2016","11","13","06:00:00","MID11878","Component4","ComponentRepair"
"2017","01","28","06:00:00","MID11878","Component3","ComponentRepair"
"2017","02","27","06:00:00","MID11878","Component4","ComponentRepair"
"2017","03","14","06:00:00","MID11878","Component3","ComponentRepair"
"2017","03","29","06:00:00","MID11878","Component1","ComponentRepair"
"2017","04","13","06:00:00","MID11878","Component1","ComponentRepair"
"2017","04","28","06:00:00","MID11878","Component4","ComponentRepair"
"2017","04","28","06:00:00","MID11878","Component2","ComponentRepair"
"2017","05","13","06:00:00","MID11878","Component2","ComponentRepair"
"2017","05","13","06:00:00","MID11878","Component1","ComponentRepair"
"2017","05","28","06:00:00","MID11878","Component4","ComponentRepair"
"2017","05","28","06:00:00","MID11878","Component3","ComponentRepair"
"2017","06","12","06:00:00","MID11878","Component2","ComponentRepair"
"2017","06","27","06:00:00","MID11878","Component2","ComponentRepair"
"2017","07","12","06:00:00","MID11878","Component3","ComponentRepair"
"2017","07","12","06:00:00","MID11878","Component2","ComponentRepair"
"2017","07","27","06:00:00","MID11878","Component2","ComponentRepair"
"2017","07","27","06:00:00","MID11878","Component4","ComponentRepair"
"2017","08","11","06:00:00","MID11878","Component3","ComponentRepair"
"2017","08","11","06:00:00","MID11878","Component1","ComponentRepair"
"2017","08","26","06:00:00","MID11878","Component1","ComponentRepair"
"2017","09","10","06:00:00","MID11878","Component1","ComponentRepair"
"2017","09","10","06:00:00","MID11878","Component2","ComponentRepair"
"2017","10","10","06:00:00","MID11878","Component2","ComponentRepair"
"2017","10","25","06:00:00","MID11878","Component2","ComponentRepair"
"2017","11","09","06:00:00","MID11878","Component2","ComponentRepair"
"2017","11","24","06:00:00","MID11878","Component3","ComponentRepair"
"2016","06","16","06:00:00","MID11930","Component3","ComponentRepair"
"2016","06","16","06:00:00","MID11930","Component4","ComponentRepair"
"2016","07","16","06:00:00","MID11930","Component2","ComponentRepair"
"2016","12","28","06:00:00","MID11930","Component1","ComponentRepair"
"2017","01","12","06:00:00","MID11930","Component2","ComponentRepair"
"2017","01","27","06:00:00","MID11930","Component1","ComponentRepair"
"2017","02","11","06:00:00","MID11930","Component1","ComponentRepair"
"2017","03","13","06:00:00","MID11930","Component4","ComponentRepair"
"2017","03","28","06:00:00","MID11930","Component4","ComponentRepair"
"2017","04","12","06:00:00","MID11930","Component4","ComponentRepair"
"2017","04","12","06:00:00","MID11930","Component1","ComponentRepair"
"2017","04","27","06:00:00","MID11930","Component3","ComponentRepair"
"2017","05","12","06:00:00","MID11930","Component1","ComponentRepair"
"2017","05","12","06:00:00","MID11930","Component4","ComponentRepair"
"2017","05","27","06:00:00","MID11930","Component1","ComponentRepair"
"2017","06","11","06:00:00","MID11930","Component4","ComponentRepair"
"2017","06","26","06:00:00","MID11930","Component4","ComponentRepair"
"2017","07","11","06:00:00","MID11930","Component4","ComponentRepair"
"2017","07","11","06:00:00","MID11930","Component1","ComponentRepair"
"2017","08","10","06:00:00","MID11930","Component1","ComponentRepair"
"2017","08","10","06:00:00","MID11930","Component4","ComponentRepair"
"2017","08","25","06:00:00","MID11930","Component4","ComponentRepair"
"2017","08","25","06:00:00","MID11930","Component2","ComponentRepair"
"2017","09","09","06:00:00","MID11930","Component1","ComponentRepair"
"2017","09","24","06:00:00","MID11930","Component2","ComponentRepair"
"2017","10","09","06:00:00","MID11930","Component4","ComponentRepair"
"2017","10","09","06:00:00","MID11930","Component1","ComponentRepair"
"2017","10","24","06:00:00","MID11930","Component4","ComponentRepair"
"2017","11","08","06:00:00","MID11930","Component3","ComponentRepair"
"2017","11","23","06:00:00","MID11930","Component1","ComponentRepair"
"2017","11","23","06:00:00","MID11930","Component2","ComponentRepair"
"2016","06","01","06:00:00","MID11273","Component1","ScheduledService"
"2016","06","16","06:00:00","MID11273","Component4","ComponentRepair"
"2016","07","16","06:00:00","MID11273","Component2","ComponentRepair"
"2016","08","30","06:00:00","MID11273","Component3","ComponentRepair"
"2017","01","08","06:00:00","MID11273","Component2","ComponentRepair"
"2017","01","23","06:00:00","MID11273","Component1","ComponentRepair"
"2017","02","07","06:00:00","MID11273","Component4","ComponentRepair"
"2017","02","22","06:00:00","MID11273","Component1","ComponentRepair"
"2017","02","22","06:00:00","MID11273","Component3","ComponentRepair"
"2017","03","09","06:00:00","MID11273","Component1","ComponentRepair"
"2017","03","09","06:00:00","MID11273","Component2","ComponentRepair"
"2017","03","24","06:00:00","MID11273","Component1","ComponentRepair"
"2017","04","08","06:00:00","MID11273","Component1","ComponentRepair"
"2017","04","23","06:00:00","MID11273","Component1","ComponentRepair"
"2017","04","23","06:00:00","MID11273","Component2","ComponentRepair"
"2017","05","08","06:00:00","MID11273","Component1","ComponentRepair"
"2017","06","07","06:00:00","MID11273","Component1","ComponentRepair"
"2017","06","07","06:00:00","MID11273","Component2","ComponentRepair"
"2017","06","22","06:00:00","MID11273","Component1","ComponentRepair"
"2017","07","07","06:00:00","MID11273","Component3","ComponentRepair"
"2017","07","22","06:00:00","MID11273","Component1","ComponentRepair"
"2017","08","06","06:00:00","MID11273","Component2","ComponentRepair"
"2017","08","06","06:00:00","MID11273","Component1","ComponentRepair"
"2017","08","21","06:00:00","MID11273","Component2","ComponentRepair"
"2017","09","05","06:00:00","MID11273","Component2","ComponentRepair"
"2017","09","05","06:00:00","MID11273","Component1","ComponentRepair"
"2017","09","20","06:00:00","MID11273","Component3","ComponentRepair"
"2017","09","20","06:00:00","MID11273","Component2","ComponentRepair"
"2017","10","05","06:00:00","MID11273","Component3","ComponentRepair"
"2017","10","20","06:00:00","MID11273","Component4","ComponentRepair"
"2017","11","04","06:00:00","MID11273","Component4","ComponentRepair"
"2017","11","19","06:00:00","MID11273","Component2","ComponentRepair"
"2016","06","16","06:00:00","MID11706","Component2","ComponentRepair"
"2016","06","16","06:00:00","MID11706","Component4","ComponentRepair"
"2016","07","31","06:00:00","MID11706","Component1","ComponentRepair"
"2016","12","28","06:00:00","MID11706","Component3","ComponentRepair"
"2017","01","18","06:00:00","MID11706","Component4","ComponentRepair"
"2017","02","17","06:00:00","MID11706","Component3","ComponentRepair"
"2017","03","04","06:00:00","MID11706","Component4","ComponentRepair"
"2017","03","19","06:00:00","MID11706","Component1","ComponentRepair"
"2017","04","03","06:00:00","MID11706","Component1","ComponentRepair"
"2017","04","03","06:00:00","MID11706","Component3","ComponentRepair"
"2017","04","18","06:00:00","MID11706","Component3","ComponentRepair"
"2017","04","18","06:00:00","MID11706","Component1","ComponentRepair"
"2017","05","03","06:00:00","MID11706","Component2","ComponentRepair"
"2017","05","18","06:00:00","MID11706","Component2","ComponentRepair"
"2017","05","18","06:00:00","MID11706","Component3","ComponentRepair"
"2017","06","02","06:00:00","MID11706","Component2","ComponentRepair"
"2017","06","17","06:00:00","MID11706","Component3","ComponentRepair"
"2017","07","02","06:00:00","MID11706","Component1","ComponentRepair"
"2017","07","17","06:00:00","MID11706","Component2","ComponentRepair"
"2017","08","01","06:00:00","MID11706","Component3","ScheduledService"
"2017","08","01","06:00:00","MID11706","Component1","ScheduledService"
"2017","08","16","06:00:00","MID11706","Component3","ComponentRepair"
"2017","08","31","06:00:00","MID11706","Component3","ComponentRepair"
"2017","09","15","06:00:00","MID11706","Component1","ComponentRepair"
"2017","10","15","06:00:00","MID11706","Component3","ComponentRepair"
"2017","10","30","06:00:00","MID11706","Component2","ComponentRepair"
"2017","11","14","06:00:00","MID11706","Component2","ComponentRepair"
"2017","11","14","06:00:00","MID11706","Component1","ComponentRepair"
"2017","11","29","06:00:00","MID11706","Component4","ComponentRepair"
"2016","07","16","06:00:00","MID11707","Component4","ComponentRepair"
"2016","09","29","06:00:00","MID11707","Component3","ComponentRepair"
"2016","10","14","06:00:00","MID11707","Component1","ComponentRepair"
"2016","10","29","06:00:00","MID11707","Component2","ComponentRepair"
"2017","01","17","06:00:00","MID11707","Component1","ComponentRepair"
"2017","02","01","06:00:00","MID11707","Component1","ScheduledService"
"2017","02","01","06:00:00","MID11707","Component4","ScheduledService"
"2017","03","03","06:00:00","MID11707","Component1","ComponentRepair"
"2017","03","18","06:00:00","MID11707","Component3","ComponentRepair"
"2017","04","02","06:00:00","MID11707","Component3","ComponentRepair"
"2017","04","17","06:00:00","MID11707","Component1","ComponentRepair"
"2017","05","02","06:00:00","MID11707","Component1","ComponentRepair"
"2017","05","17","06:00:00","MID11707","Component1","ComponentRepair"
"2017","05","17","06:00:00","MID11707","Component3","ComponentRepair"
"2017","06","01","06:00:00","MID11707","Component4","ScheduledService"
"2017","06","16","06:00:00","MID11707","Component4","ComponentRepair"
"2017","06","16","06:00:00","MID11707","Component1","ComponentRepair"
"2017","07","16","06:00:00","MID11707","Component3","ComponentRepair"
"2017","07","16","06:00:00","MID11707","Component1","ComponentRepair"
"2017","07","31","06:00:00","MID11707","Component1","ComponentRepair"
"2017","08","15","06:00:00","MID11707","Component3","ComponentRepair"
"2017","08","30","06:00:00","MID11707","Component4","ComponentRepair"
"2017","08","30","06:00:00","MID11707","Component2","ComponentRepair"
"2017","09","14","06:00:00","MID11707","Component3","ComponentRepair"
"2017","09","29","06:00:00","MID11707","Component4","ComponentRepair"
"2017","10","14","06:00:00","MID11707","Component2","ComponentRepair"
"2017","11","13","06:00:00","MID11707","Component2","ComponentRepair"
"2017","11","13","06:00:00","MID11707","Component4","ComponentRepair"
"2017","11","28","06:00:00","MID11707","Component4","ComponentRepair"
"2016","07","16","06:00:00","MID11219","Component2","ComponentRepair"
"2016","07","31","06:00:00","MID11219","Component1","ComponentRepair"
"2016","07","31","06:00:00","MID11219","Component3","ComponentRepair"
"2016","11","28","06:00:00","MID11219","Component4","ComponentRepair"
"2017","01","20","06:00:00","MID11219","Component3","ComponentRepair"
"2017","02","04","06:00:00","MID11219","Component4","ComponentRepair"
"2017","02","19","06:00:00","MID11219","Component2","ComponentRepair"
"2017","03","06","06:00:00","MID11219","Component2","ComponentRepair"
"2017","03","21","06:00:00","MID11219","Component2","ComponentRepair"
"2017","04","05","06:00:00","MID11219","Component2","ComponentRepair"
"2017","04","20","06:00:00","MID11219","Component4","ComponentRepair"
"2017","04","20","06:00:00","MID11219","Component2","ComponentRepair"
"2017","05","20","06:00:00","MID11219","Component1","ComponentRepair"
"2017","06","04","06:00:00","MID11219","Component3","ComponentRepair"
"2017","06","04","06:00:00","MID11219","Component1","ComponentRepair"
"2017","06","19","06:00:00","MID11219","Component1","ComponentRepair"
"2017","06","19","06:00:00","MID11219","Component4","ComponentRepair"
"2017","07","04","06:00:00","MID11219","Component2","ComponentRepair"
"2017","07","19","06:00:00","MID11219","Component2","ComponentRepair"
"2017","08","18","06:00:00","MID11219","Component1","ComponentRepair"
"2017","09","02","06:00:00","MID11219","Component2","ComponentRepair"
"2017","09","17","06:00:00","MID11219","Component3","ComponentRepair"
"2017","09","17","06:00:00","MID11219","Component2","ComponentRepair"
"2017","10","02","06:00:00","MID11219","Component2","ComponentRepair"
"2017","10","02","06:00:00","MID11219","Component4","ComponentRepair"
"2017","10","17","06:00:00","MID11219","Component1","ComponentRepair"
"2017","11","01","06:00:00","MID11219","Component1","ScheduledService"
"2017","11","16","06:00:00","MID11219","Component3","ComponentRepair"
"2016","06","01","06:00:00","MID11554","Component3","ScheduledService"
"2016","06","16","06:00:00","MID11554","Component1","ComponentRepair"
"2016","12","28","06:00:00","MID11554","Component2","ComponentRepair"
"2016","12","28","06:00:00","MID11554","Component4","ComponentRepair"
"2017","01","29","06:00:00","MID11554","Component4","ComponentRepair"
"2017","01","29","06:00:00","MID11554","Component3","ComponentRepair"
"2017","02","13","06:00:00","MID11554","Component2","ComponentRepair"
"2017","02","28","06:00:00","MID11554","Component3","ComponentRepair"
"2017","03","15","06:00:00","MID11554","Component4","ComponentRepair"
"2017","03","15","06:00:00","MID11554","Component3","ComponentRepair"
"2017","03","30","06:00:00","MID11554","Component3","ComponentRepair"
"2017","04","29","06:00:00","MID11554","Component2","ComponentRepair"
"2017","05","14","06:00:00","MID11554","Component1","ComponentRepair"
"2017","05","14","06:00:00","MID11554","Component3","ComponentRepair"
"2017","05","29","06:00:00","MID11554","Component2","ComponentRepair"
"2017","06","13","06:00:00","MID11554","Component1","ComponentRepair"
"2017","06","28","06:00:00","MID11554","Component2","ComponentRepair"
"2017","07","13","06:00:00","MID11554","Component2","ComponentRepair"
"2017","07","28","06:00:00","MID11554","Component2","ComponentRepair"
"2017","07","28","06:00:00","MID11554","Component4","ComponentRepair"
"2017","08","12","06:00:00","MID11554","Component1","ComponentRepair"
"2017","08","12","06:00:00","MID11554","Component3","ComponentRepair"
"2017","08","27","06:00:00","MID11554","Component4","ComponentRepair"
"2017","09","11","06:00:00","MID11554","Component2","ComponentRepair"
"2017","09","26","06:00:00","MID11554","Component3","ComponentRepair"
"2017","10","11","06:00:00","MID11554","Component3","ComponentRepair"
"2017","10","26","06:00:00","MID11554","Component3","ComponentRepair"
"2017","11","10","06:00:00","MID11554","Component1","ComponentRepair"
"2017","11","25","06:00:00","MID11554","Component2","ComponentRepair"
"2017","11","25","06:00:00","MID11554","Component4","ComponentRepair"
"2016","09","14","06:00:00","MID11662","Component2","ComponentRepair"
"2016","09","29","06:00:00","MID11662","Component4","ComponentRepair"
"2016","10","29","06:00:00","MID11662","Component3","ComponentRepair"
"2016","11","28","06:00:00","MID11662","Component1","ComponentRepair"
"2017","01","15","06:00:00","MID11662","Component1","ComponentRepair"
"2017","01","30","06:00:00","MID11662","Component2","ComponentRepair"
"2017","03","01","06:00:00","MID11662","Component2","ScheduledService"
"2017","03","01","06:00:00","MID11662","Component4","ScheduledService"
"2017","03","16","06:00:00","MID11662","Component1","ComponentRepair"
"2017","03","31","06:00:00","MID11662","Component2","ComponentRepair"
"2017","03","31","06:00:00","MID11662","Component4","ComponentRepair"
"2017","04","15","06:00:00","MID11662","Component1","ComponentRepair"
"2017","04","15","06:00:00","MID11662","Component4","ComponentRepair"
"2017","04","30","06:00:00","MID11662","Component1","ComponentRepair"
"2017","05","15","06:00:00","MID11662","Component2","ComponentRepair"
"2017","05","15","06:00:00","MID11662","Component1","ComponentRepair"
"2017","06","14","06:00:00","MID11662","Component1","ComponentRepair"
"2017","06","14","06:00:00","MID11662","Component2","ComponentRepair"
"2017","06","29","06:00:00","MID11662","Component4","ComponentRepair"
"2017","07","29","06:00:00","MID11662","Component3","ComponentRepair"
"2017","08","13","06:00:00","MID11662","Component1","ComponentRepair"
"2017","08","28","06:00:00","MID11662","Component3","ComponentRepair"
"2017","08","28","06:00:00","MID11662","Component4","ComponentRepair"
"2017","09","12","06:00:00","MID11662","Component2","ComponentRepair"
"2017","09","12","06:00:00","MID11662","Component3","ComponentRepair"
"2017","09","27","06:00:00","MID11662","Component2","ComponentRepair"
"2017","09","27","06:00:00","MID11662","Component3","ComponentRepair"
"2017","10","12","06:00:00","MID11662","Component4","ComponentRepair"
"2017","10","27","06:00:00","MID11662","Component3","ComponentRepair"
"2017","11","11","06:00:00","MID11662","Component1","ComponentRepair"
"2017","11","26","06:00:00","MID11662","Component1","ComponentRepair"
"2016","07","01","06:00:00","MID11130","Component4","ScheduledService"
"2016","10","14","06:00:00","MID11130","Component1","ComponentRepair"
"2016","11","13","06:00:00","MID11130","Component2","ComponentRepair"
"2016","11","13","06:00:00","MID11130","Component3","ComponentRepair"
"2017","01","30","06:00:00","MID11130","Component3","ComponentRepair"
"2017","02","14","06:00:00","MID11130","Component3","ComponentRepair"
"2017","03","01","06:00:00","MID11130","Component2","ScheduledService"
"2017","03","16","06:00:00","MID11130","Component4","ComponentRepair"
"2017","03","31","06:00:00","MID11130","Component2","ComponentRepair"
"2017","03","31","06:00:00","MID11130","Component1","ComponentRepair"
"2017","04","15","06:00:00","MID11130","Component1","ComponentRepair"
"2017","04","15","06:00:00","MID11130","Component3","ComponentRepair"
"2017","05","15","06:00:00","MID11130","Component1","ComponentRepair"
"2017","06","14","06:00:00","MID11130","Component2","ComponentRepair"
"2017","06","29","06:00:00","MID11130","Component2","ComponentRepair"
"2017","07","14","06:00:00","MID11130","Component1","ComponentRepair"
"2017","07","29","06:00:00","MID11130","Component1","ComponentRepair"
"2017","08","13","06:00:00","MID11130","Component4","ComponentRepair"
"2017","08","28","06:00:00","MID11130","Component4","ComponentRepair"
"2017","08","28","06:00:00","MID11130","Component3","ComponentRepair"
"2017","09","12","06:00:00","MID11130","Component1","ComponentRepair"
"2017","09","12","06:00:00","MID11130","Component3","ComponentRepair"
"2017","09","27","06:00:00","MID11130","Component3","ComponentRepair"
"2017","09","27","06:00:00","MID11130","Component4","ComponentRepair"
"2017","10","12","06:00:00","MID11130","Component1","ComponentRepair"
"2017","10","27","06:00:00","MID11130","Component2","ComponentRepair"
"2017","10","27","06:00:00","MID11130","Component3","ComponentRepair"
"2017","11","11","06:00:00","MID11130","Component1","ComponentRepair"
"2017","11","26","06:00:00","MID11130","Component2","ComponentRepair"
"2016","10","14","06:00:00","MID11604","Component3","ComponentRepair"
"2016","11","13","06:00:00","MID11604","Component4","ComponentRepair"
"2016","12","13","06:00:00","MID11604","Component1","ComponentRepair"
"2016","12","28","06:00:00","MID11604","Component2","ComponentRepair"
"2017","01","29","06:00:00","MID11604","Component1","ComponentRepair"
"2017","02","13","06:00:00","MID11604","Component3","ComponentRepair"
"2017","02","13","06:00:00","MID11604","Component2","ComponentRepair"
"2017","02","28","06:00:00","MID11604","Component1","ComponentRepair"
"2017","03","15","06:00:00","MID11604","Component1","ComponentRepair"
"2017","03","30","06:00:00","MID11604","Component2","ComponentRepair"
"2017","03","30","06:00:00","MID11604","Component4","ComponentRepair"
"2017","04","14","06:00:00","MID11604","Component1","ComponentRepair"
"2017","04","29","06:00:00","MID11604","Component3","ComponentRepair"
"2017","04","29","06:00:00","MID11604","Component2","ComponentRepair"
"2017","05","14","06:00:00","MID11604","Component3","ComponentRepair"
"2017","05","29","06:00:00","MID11604","Component4","ComponentRepair"
"2017","06","13","06:00:00","MID11604","Component2","ComponentRepair"
"2017","06","13","06:00:00","MID11604","Component3","ComponentRepair"
"2017","06","28","06:00:00","MID11604","Component1","ComponentRepair"
"2017","06","28","06:00:00","MID11604","Component4","ComponentRepair"
"2017","07","13","06:00:00","MID11604","Component2","ComponentRepair"
"2017","07","28","06:00:00","MID11604","Component2","ComponentRepair"
"2017","07","28","06:00:00","MID11604","Component3","ComponentRepair"
"2017","08","12","06:00:00","MID11604","Component3","ComponentRepair"
"2017","08","12","06:00:00","MID11604","Component1","ComponentRepair"
"2017","08","27","06:00:00","MID11604","Component2","ComponentRepair"
"2017","09","11","06:00:00","MID11604","Component3","ComponentRepair"
"2017","09","11","06:00:00","MID11604","Component4","ComponentRepair"
"2017","09","26","06:00:00","MID11604","Component2","ComponentRepair"
"2017","10","11","06:00:00","MID11604","Component4","ComponentRepair"
