Year,Month,Day,Time,MachineID,ErrorID
2017,9,17,6:00:00,MID11874,error1
2017,2,2,14:00:00,MID11841,error4
2017,4,11,13:00:00,MID11841,error1
2017,5,13,6:00:00,MID11841,error2
2017,5,13,6:00:00,MID11841,error3
2017,6,12,6:00:00,MID11841,error2
2017,6,12,6:00:00,MID11841,error3
2017,6,13,12:00:00,MID11841,error4
2017,7,12,6:00:00,MID11841,error2
2017,7,12,6:00:00,MID11841,error3
2017,8,27,7:00:00,MID11841,error1
2017,10,10,6:00:00,MID11841,error2
2017,10,10,6:00:00,MID11841,error3
2017,10,25,6:00:00,MID11841,error1
2017,11,30,21:00:00,MID11841,error2
2017,2,4,6:00:00,MID11842,error1
2017,3,21,6:00:00,MID11842,error1
2017,4,30,6:00:00,MID11842,error1
2017,8,3,6:00:00,MID11842,error2
2017,8,3,6:00:00,MID11842,error3
2017,1,8,6:00:00,MID11078,error1
2017,1,8,6:00:00,MID11078,error2
2017,1,8,6:00:00,MID11078,error3
2017,3,9,6:00:00,MID11078,error5
2017,4,23,6:00:00,MID11078,error5
2017,8,17,4:00:00,MID11078,error3
2017,10,20,6:00:00,MID11078,error5
2017,1,18,6:00:00,MID11660,error4
2017,2,2,6:00:00,MID11660,error1
2017,4,18,6:00:00,MID11660,error2
2017,4,18,6:00:00,MID11660,error3
2017,4,18,6:00:00,MID11660,error4
2017,7,2,6:00:00,MID11660,error1
2017,7,17,5:00:00,MID11660,error4
2017,8,9,21:00:00,MID11660,error2
2017,8,16,6:00:00,MID11660,error4
2017,9,25,15:00:00,MID11660,error4
2017,10,11,0:00:00,MID11660,error4
2017,10,15,6:00:00,MID11660,error2
2017,10,15,6:00:00,MID11660,error3
2017,10,30,6:00:00,MID11660,error4
2017,6,18,6:00:00,MID11507,error2
2017,6,18,6:00:00,MID11507,error3
2017,7,18,6:00:00,MID11507,error1
2017,8,6,13:00:00,MID11507,error2
2017,10,16,6:00:00,MID11507,error1
2017,10,31,15:00:00,MID11507,error1
2017,1,26,6:00:00,MID11079,error5
2017,2,10,6:00:00,MID11079,error1
2017,2,25,6:00:00,MID11079,error4
2017,3,12,6:00:00,MID11079,error5
2017,4,11,6:00:00,MID11079,error4
2017,5,26,6:00:00,MID11079,error4
2017,6,13,10:00:00,MID11079,error4
2017,6,25,6:00:00,MID11079,error2
2017,6,25,6:00:00,MID11079,error3
2017,6,25,6:00:00,MID11079,error5
2017,7,25,6:00:00,MID11079,error4
2017,9,23,6:00:00,MID11079,error1
2017,1,28,6:00:00,MID11216,error2
2017,1,28,6:00:00,MID11216,error3
2017,3,14,6:00:00,MID11216,error5
2017,4,19,13:00:00,MID11216,error1
2017,4,21,15:00:00,MID11216,error1
2017,5,13,6:00:00,MID11216,error2
2017,5,13,6:00:00,MID11216,error3
2017,6,27,6:00:00,MID11216,error1
2017,9,10,6:00:00,MID11216,error2
2017,9,10,6:00:00,MID11216,error3
2017,9,25,6:00:00,MID11216,error5
2017,10,14,6:00:00,MID11216,error4
2017,10,14,20:00:00,MID11216,error4
2017,11,24,6:00:00,MID11216,error1
2017,11,24,6:00:00,MID11216,error5
2017,1,8,15:00:00,MID11603,error5
2017,1,12,5:00:00,MID11603,error1
2017,3,16,6:00:00,MID11603,error2
2017,3,16,6:00:00,MID11603,error3
2017,4,30,6:00:00,MID11603,error1
2017,4,30,6:00:00,MID11603,error4
2017,7,14,6:00:00,MID11603,error4
2017,9,12,6:00:00,MID11603,error2
2017,9,12,6:00:00,MID11603,error3
2017,11,26,6:00:00,MID11603,error4
2017,1,9,14:00:00,MID11370,error2
2017,1,18,6:00:00,MID11370,error1
2017,2,2,6:00:00,MID11370,error2
2017,2,2,6:00:00,MID11370,error3
2017,2,2,6:00:00,MID11370,error4
2017,4,29,19:00:00,MID11370,error1
2017,6,2,6:00:00,MID11370,error4
2017,8,31,6:00:00,MID11370,error2
2017,8,31,6:00:00,MID11370,error3
2017,9,15,6:00:00,MID11370,error4
2017,11,14,6:00:00,MID11370,error1
2017,1,9,5:00:00,MID11928,error1
2017,9,16,6:00:00,MID11928,error2
2017,9,16,6:00:00,MID11928,error3
2017,11,5,12:00:00,MID11928,error4
2017,11,15,6:00:00,MID11928,error2
2017,11,15,6:00:00,MID11928,error3
2017,2,3,6:00:00,MID11080,error4
2017,2,3,6:00:00,MID11080,error5
2017,2,18,6:00:00,MID11080,error2
2017,2,18,6:00:00,MID11080,error3
2017,4,29,1:00:00,MID11080,error1
2017,5,19,6:00:00,MID11080,error4
2017,8,17,6:00:00,MID11080,error5
2017,9,20,19:00:00,MID11080,error2
2017,10,27,10:00:00,MID11080,error4
2017,10,31,6:00:00,MID11080,error1
2017,11,30,6:00:00,MID11080,error4
2017,1,24,6:00:00,MID11038,error4
2017,2,8,6:00:00,MID11038,error2
2017,2,8,6:00:00,MID11038,error3
2017,2,23,6:00:00,MID11038,error5
2017,3,10,6:00:00,MID11038,error2
2017,3,10,6:00:00,MID11038,error3
2017,4,9,6:00:00,MID11038,error4
2017,5,19,12:00:00,MID11038,error3
2017,5,24,6:00:00,MID11038,error1
2017,7,8,6:00:00,MID11038,error4
2017,7,10,1:00:00,MID11038,error1
2017,7,23,6:00:00,MID11038,error2
2017,7,23,6:00:00,MID11038,error3
2017,7,23,6:00:00,MID11038,error5
2017,8,1,11:00:00,MID11038,error5
2017,9,6,6:00:00,MID11038,error1
2017,9,21,13:00:00,MID11038,error2
2017,10,2,7:00:00,MID11038,error4
2017,10,6,6:00:00,MID11038,error4
2017,10,21,6:00:00,MID11038,error5
2017,11,20,6:00:00,MID11038,error4
2017,2,21,6:00:00,MID11327,error5
2017,3,23,6:00:00,MID11327,error2
2017,3,23,6:00:00,MID11327,error3
2017,5,7,6:00:00,MID11327,error1
2017,5,22,6:00:00,MID11327,error2
2017,5,22,6:00:00,MID11327,error3
2017,6,6,6:00:00,MID11327,error5
2017,11,30,23:00:00,MID11327,error3
2017,1,11,6:00:00,MID11217,error2
2017,1,11,6:00:00,MID11217,error3
2017,1,26,6:00:00,MID11217,error4
2017,3,9,12:00:00,MID11217,error1
2017,3,12,6:00:00,MID11217,error2
2017,3,12,6:00:00,MID11217,error3
2017,3,12,6:00:00,MID11217,error4
2017,3,27,6:00:00,MID11217,error5
2017,5,11,6:00:00,MID11217,error1
2017,6,25,6:00:00,MID11217,error5
2017,7,10,6:00:00,MID11217,error2
2017,7,10,6:00:00,MID11217,error3
2017,7,25,6:00:00,MID11217,error4
2017,8,21,9:00:00,MID11217,error5
2017,9,8,6:00:00,MID11217,error5
2017,10,7,16:00:00,MID11217,error2
2017,10,23,6:00:00,MID11217,error2
2017,10,23,6:00:00,MID11217,error3
2017,11,22,6:00:00,MID11217,error4
2017,1,3,21:00:00,MID11701,error2
2017,3,13,6:00:00,MID11701,error2
2017,3,13,6:00:00,MID11701,error3
2017,4,20,15:00:00,MID11701,error4
2017,4,22,23:00:00,MID11701,error4
2017,5,3,22:00:00,MID11701,error5
2017,5,27,6:00:00,MID11701,error2
2017,5,27,6:00:00,MID11701,error3
2017,10,7,17:00:00,MID11701,error1
2017,11,23,6:00:00,MID11701,error1
2017,1,24,6:00:00,MID11875,error1
2017,1,24,6:00:00,MID11875,error2
2017,1,24,6:00:00,MID11875,error3
2017,2,5,9:00:00,MID11875,error4
2017,2,8,6:00:00,MID11875,error4
2017,2,23,6:00:00,MID11875,error2
2017,2,23,6:00:00,MID11875,error3
2017,4,9,6:00:00,MID11875,error1
2017,6,8,6:00:00,MID11875,error4
2017,6,23,6:00:00,MID11875,error1
2017,6,23,6:00:00,MID11875,error2
2017,6,23,6:00:00,MID11875,error3
2017,7,9,21:00:00,MID11875,error3
2017,7,21,17:00:00,MID11875,error4
2017,8,22,6:00:00,MID11875,error4
2017,10,17,14:00:00,MID11875,error3
2017,10,21,6:00:00,MID11875,error1
2017,11,5,6:00:00,MID11875,error2
2017,11,5,6:00:00,MID11875,error3
2017,11,20,6:00:00,MID11875,error4
2017,1,28,6:00:00,MID11039,error2
2017,1,28,6:00:00,MID11039,error3
2017,2,27,6:00:00,MID11039,error5
2017,3,14,6:00:00,MID11039,error2
2017,3,14,6:00:00,MID11039,error3
2017,4,13,6:00:00,MID11039,error2
2017,4,13,6:00:00,MID11039,error3
2017,5,13,6:00:00,MID11039,error5
2017,8,26,6:00:00,MID11039,error1
2017,9,25,6:00:00,MID11039,error2
2017,9,25,6:00:00,MID11039,error3
2017,10,10,6:00:00,MID11039,error5
2017,11,24,6:00:00,MID11039,error1
2017,1,15,6:00:00,MID11702,error1
2017,1,15,6:00:00,MID11702,error2
2017,1,15,6:00:00,MID11702,error3
2017,3,1,6:00:00,MID11702,error2
2017,3,1,6:00:00,MID11702,error3
2017,5,6,2:00:00,MID11702,error2
2017,7,11,23:00:00,MID11702,error1
2017,7,29,6:00:00,MID11702,error2
2017,7,29,6:00:00,MID11702,error3
2017,1,14,6:00:00,MID11167,error2
2017,1,14,6:00:00,MID11167,error3
2017,1,29,23:00:00,MID11167,error2
2017,2,13,6:00:00,MID11167,error5
2017,3,15,6:00:00,MID11167,error2
2017,3,15,6:00:00,MID11167,error3
2017,3,20,14:00:00,MID11167,error1
2017,4,14,6:00:00,MID11167,error5
2017,5,29,6:00:00,MID11167,error2
2017,5,29,6:00:00,MID11167,error3
2017,6,25,4:00:00,MID11167,error1
2017,6,28,6:00:00,MID11167,error5
2017,8,12,6:00:00,MID11167,error2
2017,8,12,6:00:00,MID11167,error3
2017,9,11,6:00:00,MID11167,error1
2017,9,28,3:00:00,MID11167,error4
2017,11,10,6:00:00,MID11167,error2
2017,11,10,6:00:00,MID11167,error3
2017,3,23,16:00:00,MID11793,error3
2017,4,17,6:00:00,MID11793,error4
2017,6,16,6:00:00,MID11793,error1
2017,6,16,6:00:00,MID11793,error4
2017,8,26,5:00:00,MID11793,error5
2017,8,30,6:00:00,MID11793,error1
2017,10,29,6:00:00,MID11793,error4
2017,1,31,16:00:00,MID11168,error2
2017,3,25,5:00:00,MID11168,error3
2017,4,2,6:00:00,MID11168,error5
2017,5,17,6:00:00,MID11168,error1
2017,6,1,6:00:00,MID11168,error5
2017,7,16,6:00:00,MID11168,error2
2017,7,16,6:00:00,MID11168,error3
2017,7,31,6:00:00,MID11168,error1
2017,8,15,6:00:00,MID11168,error2
2017,8,15,6:00:00,MID11168,error3
2017,9,29,6:00:00,MID11168,error2
2017,9,29,6:00:00,MID11168,error3
2017,10,14,6:00:00,MID11168,error5
2017,10,26,11:00:00,MID11168,error3
2017,11,13,6:00:00,MID11168,error1
2017,11,28,6:00:00,MID11168,error5
2017,2,28,6:00:00,MID11703,error2
2017,2,28,6:00:00,MID11703,error3
2017,3,16,22:00:00,MID11703,error2
2017,4,29,6:00:00,MID11703,error1
2017,5,18,16:00:00,MID11703,error4
2017,6,13,6:00:00,MID11703,error2
2017,6,13,6:00:00,MID11703,error3
2017,6,28,6:00:00,MID11703,error1
2017,7,31,8:00:00,MID11703,error3
2017,9,30,7:00:00,MID11703,error4
2017,10,1,0:00:00,MID11703,error1
2017,10,5,5:00:00,MID11703,error3
2017,10,11,6:00:00,MID11703,error2
2017,10,11,6:00:00,MID11703,error3
2017,3,12,6:00:00,MID11508,error2
2017,3,12,6:00:00,MID11508,error3
2017,5,22,20:00:00,MID11508,error2
2017,6,10,6:00:00,MID11508,error2
2017,6,10,6:00:00,MID11508,error3
2017,7,15,14:00:00,MID11508,error2
2017,3,26,6:00:00,MID11704,error2
2017,3,26,6:00:00,MID11704,error3
2017,5,10,6:00:00,MID11704,error1
2017,6,14,13:00:00,MID11704,error3
2017,7,29,16:00:00,MID11704,error2
2017,10,13,20:00:00,MID11704,error3
2017,10,22,6:00:00,MID11704,error2
2017,10,22,6:00:00,MID11704,error3
2017,1,4,6:00:00,MID11270,error1
2017,1,4,6:00:00,MID11270,error5
2017,2,3,6:00:00,MID11270,error2
2017,2,3,6:00:00,MID11270,error3
2017,2,5,12:00:00,MID11270,error3
2017,3,20,6:00:00,MID11270,error2
2017,3,20,6:00:00,MID11270,error3
2017,5,19,6:00:00,MID11270,error5
2017,7,3,6:00:00,MID11270,error2
2017,7,3,6:00:00,MID11270,error3
2017,7,21,12:00:00,MID11270,error4
2017,9,16,6:00:00,MID11270,error5
2017,9,17,22:00:00,MID11270,error1
2017,1,15,6:00:00,MID11509,error1
2017,3,1,6:00:00,MID11509,error1
2017,3,31,6:00:00,MID11509,error2
2017,3,31,6:00:00,MID11509,error3
2017,4,30,6:00:00,MID11509,error4
2017,5,15,12:00:00,MID11509,error2
2017,6,20,6:00:00,MID11509,error3
2017,6,29,6:00:00,MID11509,error4
2017,7,26,5:00:00,MID11509,error1
2017,8,28,6:00:00,MID11509,error4
2017,9,12,6:00:00,MID11509,error2
2017,9,12,6:00:00,MID11509,error3
2017,11,26,6:00:00,MID11509,error4
2017,4,11,6:00:00,MID11843,error1
2017,5,9,15:00:00,MID11843,error1
2017,5,20,10:00:00,MID11843,error4
2017,5,26,6:00:00,MID11843,error1
2017,6,17,10:00:00,MID11843,error5
2017,8,24,6:00:00,MID11843,error1
2017,10,23,6:00:00,MID11843,error2
2017,10,23,6:00:00,MID11843,error3
2017,1,29,6:00:00,MID11169,error1
2017,1,29,6:00:00,MID11169,error2
2017,1,29,6:00:00,MID11169,error3
2017,2,13,6:00:00,MID11169,error4
2017,3,15,6:00:00,MID11169,error5
2017,4,29,6:00:00,MID11169,error5
2017,6,4,16:00:00,MID11169,error5
2017,6,28,6:00:00,MID11169,error5
2017,7,13,6:00:00,MID11169,error2
2017,7,13,6:00:00,MID11169,error3
2017,9,14,15:00:00,MID11169,error2
2017,9,26,6:00:00,MID11169,error4
2017,10,26,6:00:00,MID11169,error5
2017,2,26,6:00:00,MID11876,error1
2017,4,12,6:00:00,MID11876,error2
2017,4,12,6:00:00,MID11876,error3
2017,5,12,6:00:00,MID11876,error1
2017,9,24,6:00:00,MID11876,error2
2017,9,24,6:00:00,MID11876,error3
2017,10,24,6:00:00,MID11876,error1
2017,11,23,6:00:00,MID11876,error2
2017,11,23,6:00:00,MID11876,error3
2017,1,2,6:00:00,MID11128,error2
2017,1,2,6:00:00,MID11128,error3
2017,1,2,6:00:00,MID11128,error5
2017,2,21,13:00:00,MID11128,error4
2017,3,3,6:00:00,MID11128,error5
2017,4,2,6:00:00,MID11128,error1
2017,6,1,6:00:00,MID11128,error5
2017,6,16,6:00:00,MID11128,error1
2017,7,31,6:00:00,MID11128,error1
2017,8,11,12:00:00,MID11128,error1
2017,8,15,6:00:00,MID11128,error5
2017,8,17,11:00:00,MID11128,error2
2017,8,30,6:00:00,MID11128,error2
2017,8,30,6:00:00,MID11128,error3
2017,9,14,6:00:00,MID11128,error1
2017,9,29,6:00:00,MID11128,error5
2017,10,29,6:00:00,MID11128,error1
2017,2,19,6:00:00,MID11877,error1
2017,4,5,6:00:00,MID11877,error2
2017,4,5,6:00:00,MID11877,error3
2017,5,27,18:00:00,MID11877,error3
2017,8,19,0:00:00,MID11877,error5
2017,9,2,6:00:00,MID11877,error2
2017,9,2,6:00:00,MID11877,error3
2017,11,16,6:00:00,MID11877,error1
2017,3,4,9:00:00,MID11510,error4
2017,3,21,19:00:00,MID11510,error2
2017,5,1,7:00:00,MID11510,error2
2017,5,25,6:00:00,MID11510,error2
2017,5,25,6:00:00,MID11510,error3
2017,7,5,4:00:00,MID11510,error3
2017,7,9,6:00:00,MID11510,error1
2017,7,24,6:00:00,MID11510,error2
2017,7,24,6:00:00,MID11510,error3
2017,8,17,17:00:00,MID11510,error1
2017,11,30,7:00:00,MID11510,error3
2017,1,19,6:00:00,MID11271,error2
2017,1,19,6:00:00,MID11271,error3
2017,2,18,6:00:00,MID11271,error1
2017,3,20,6:00:00,MID11271,error2
2017,3,20,6:00:00,MID11271,error3
2017,4,19,6:00:00,MID11271,error1
2017,5,8,16:00:00,MID11271,error2
2017,5,11,13:00:00,MID11271,error4
2017,6,3,6:00:00,MID11271,error5
2017,6,18,6:00:00,MID11271,error1
2017,6,24,8:00:00,MID11271,error3
2017,9,16,6:00:00,MID11271,error5
2017,10,8,7:00:00,MID11271,error1
2017,10,31,6:00:00,MID11271,error5
2017,11,3,6:00:00,MID11271,error4
2017,11,15,6:00:00,MID11271,error2
2017,11,15,6:00:00,MID11271,error3
2017,11,30,6:00:00,MID11271,error1
2017,1,3,21:00:00,MID11371,error1
2017,2,21,6:00:00,MID11371,error1
2017,5,26,17:00:00,MID11371,error4
2017,7,6,6:00:00,MID11371,error1
2017,7,21,6:00:00,MID11371,error2
2017,7,21,6:00:00,MID11371,error3
2017,8,25,3:00:00,MID11371,error1
2017,10,4,6:00:00,MID11371,error2
2017,10,4,6:00:00,MID11371,error3
2017,1,11,9:00:00,MID11552,error2
2017,1,13,13:00:00,MID11552,error4
2017,1,20,18:00:00,MID11552,error4
2017,3,29,6:00:00,MID11552,error2
2017,3,29,6:00:00,MID11552,error3
2017,7,29,16:00:00,MID11552,error3
2017,8,11,6:00:00,MID11552,error1
2017,2,21,6:00:00,MID11170,error2
2017,2,21,6:00:00,MID11170,error3
2017,3,8,6:00:00,MID11170,error1
2017,3,8,6:00:00,MID11170,error4
2017,3,23,6:00:00,MID11170,error5
2017,5,7,6:00:00,MID11170,error5
2017,6,6,6:00:00,MID11170,error1
2017,8,20,6:00:00,MID11170,error5
2017,10,4,6:00:00,MID11170,error1
2017,10,9,5:00:00,MID11170,error4
2017,10,19,6:00:00,MID11170,error4
2017,1,9,6:00:00,MID11447,error2
2017,1,9,6:00:00,MID11447,error3
2017,1,24,6:00:00,MID11447,error1
2017,6,23,6:00:00,MID11447,error2
2017,6,23,6:00:00,MID11447,error3
2017,8,7,6:00:00,MID11447,error1
2017,8,25,10:00:00,MID11447,error2
2017,9,6,6:00:00,MID11447,error2
2017,9,6,6:00:00,MID11447,error3
2017,9,21,6:00:00,MID11447,error1
2017,1,25,6:00:00,MID11661,error1
2017,2,24,5:00:00,MID11661,error1
2017,4,3,5:00:00,MID11661,error2
2017,8,8,6:00:00,MID11661,error2
2017,8,8,6:00:00,MID11661,error3
2017,10,22,6:00:00,MID11661,error2
2017,10,22,6:00:00,MID11661,error3
2017,1,17,6:00:00,MID11414,error1
2017,2,16,6:00:00,MID11414,error4
2017,3,3,6:00:00,MID11414,error2
2017,3,3,6:00:00,MID11414,error3
2017,4,2,6:00:00,MID11414,error1
2017,7,1,6:00:00,MID11414,error4
2017,9,2,3:00:00,MID11414,error1
2017,9,14,6:00:00,MID11414,error1
2017,9,29,6:00:00,MID11414,error4
2017,1,17,5:00:00,MID11553,error3
2017,1,19,11:00:00,MID11553,error3
2017,1,26,20:00:00,MID11553,error1
2017,1,27,6:00:00,MID11553,error2
2017,1,27,6:00:00,MID11553,error3
2017,2,14,0:00:00,MID11553,error3
2017,2,26,17:00:00,MID11553,error3
2017,3,28,6:00:00,MID11553,error4
2017,7,11,6:00:00,MID11553,error4
2017,8,25,6:00:00,MID11553,error4
2017,10,24,6:00:00,MID11553,error1
2017,11,23,6:00:00,MID11553,error4
2017,1,16,16:00:00,MID11218,error2
2017,3,16,6:00:00,MID11218,error1
2017,4,29,11:00:00,MID11218,error3
2017,4,30,6:00:00,MID11218,error1
2017,5,7,3:00:00,MID11218,error5
2017,5,30,6:00:00,MID11218,error5
2017,6,14,6:00:00,MID11218,error2
2017,6,14,6:00:00,MID11218,error3
2017,8,13,6:00:00,MID11218,error5
2017,9,17,15:00:00,MID11218,error3
2017,10,1,9:00:00,MID11218,error5
2017,10,12,6:00:00,MID11218,error2
2017,10,12,6:00:00,MID11218,error3
2017,10,27,6:00:00,MID11218,error5
2017,1,1,6:00:00,MID11929,error1
2017,1,16,6:00:00,MID11929,error2
2017,1,16,6:00:00,MID11929,error3
2017,3,2,6:00:00,MID11929,error2
2017,3,2,6:00:00,MID11929,error3
2017,4,1,6:00:00,MID11929,error2
2017,4,1,6:00:00,MID11929,error3
2017,4,3,7:00:00,MID11929,error2
2017,7,30,6:00:00,MID11929,error2
2017,7,30,6:00:00,MID11929,error3
2017,8,29,6:00:00,MID11929,error2
2017,8,29,6:00:00,MID11929,error3
2017,9,1,6:00:00,MID11929,error2
2017,10,28,6:00:00,MID11929,error2
2017,10,28,6:00:00,MID11929,error3
2017,1,2,23:00:00,MID11705,error3
2017,1,17,23:00:00,MID11705,error3
2017,1,26,6:00:00,MID11705,error1
2017,2,9,5:00:00,MID11705,error1
2017,2,25,6:00:00,MID11705,error2
2017,2,25,6:00:00,MID11705,error3
2017,4,26,6:00:00,MID11705,error2
2017,4,26,6:00:00,MID11705,error3
2017,8,7,14:00:00,MID11705,error3
2017,8,24,6:00:00,MID11705,error1
2017,9,3,14:00:00,MID11705,error1
2017,1,17,6:00:00,MID11129,error5
2017,3,3,6:00:00,MID11129,error5
2017,4,17,6:00:00,MID11129,error5
2017,6,16,6:00:00,MID11129,error1
2017,7,16,6:00:00,MID11129,error5
2017,7,31,5:00:00,MID11129,error1
2017,8,12,18:00:00,MID11129,error2
2017,8,30,19:00:00,MID11129,error2
2017,9,23,22:00:00,MID11129,error4
2017,11,13,6:00:00,MID11129,error1
2017,1,5,6:00:00,MID11372,error1
2017,2,7,16:00:00,MID11372,error1
2017,3,6,6:00:00,MID11372,error2
2017,3,6,6:00:00,MID11372,error3
2017,4,29,15:00:00,MID11372,error4
2017,7,4,6:00:00,MID11372,error1
2017,7,16,19:00:00,MID11372,error1
2017,8,18,6:00:00,MID11372,error2
2017,8,18,6:00:00,MID11372,error3
2017,2,20,6:00:00,MID11328,error5
2017,4,5,10:00:00,MID11328,error1
2017,5,8,8:00:00,MID11328,error3
2017,7,5,6:00:00,MID11328,error5
2017,9,3,6:00:00,MID11328,error5
2017,10,18,6:00:00,MID11328,error5
2017,11,14,14:00:00,MID11328,error2
2017,1,22,6:00:00,MID11794,error4
2017,2,15,14:00:00,MID11794,error3
2017,2,21,6:00:00,MID11794,error1
2017,6,21,6:00:00,MID11794,error2
2017,6,21,6:00:00,MID11794,error3
2017,7,21,6:00:00,MID11794,error4
2017,7,30,8:00:00,MID11794,error4
2017,8,5,6:00:00,MID11794,error2
2017,8,5,6:00:00,MID11794,error3
2017,10,4,6:00:00,MID11794,error1
2017,10,4,6:00:00,MID11794,error4
2017,1,22,6:00:00,MID11448,error2
2017,1,22,6:00:00,MID11448,error3
2017,7,4,5:00:00,MID11448,error2
2017,7,21,6:00:00,MID11448,error1
2017,10,9,6:00:00,MID11448,error1
2017,10,19,6:00:00,MID11448,error2
2017,10,19,6:00:00,MID11448,error3
2017,11,18,6:00:00,MID11448,error2
2017,11,18,6:00:00,MID11448,error3
2017,3,31,6:00:00,MID11449,error4
2017,6,5,7:00:00,MID11449,error4
2017,7,14,21:00:00,MID11449,error3
2017,8,28,6:00:00,MID11449,error4
2017,8,30,12:00:00,MID11449,error2
2017,11,26,6:00:00,MID11449,error1
2017,11,26,6:00:00,MID11449,error2
2017,11,26,6:00:00,MID11449,error3
2017,1,30,6:00:00,MID11081,error2
2017,1,30,6:00:00,MID11081,error3
2017,3,16,6:00:00,MID11081,error5
2017,3,31,6:00:00,MID11081,error1
2017,5,26,16:00:00,MID11081,error1
2017,5,30,6:00:00,MID11081,error5
2017,7,9,2:00:00,MID11081,error2
2017,7,10,17:00:00,MID11081,error4
2017,10,18,8:00:00,MID11081,error3
2017,10,27,6:00:00,MID11081,error5
2017,1,25,6:00:00,MID11373,error2
2017,1,25,6:00:00,MID11373,error3
2017,5,25,6:00:00,MID11373,error1
2017,7,4,8:00:00,MID11373,error1
2017,7,24,6:00:00,MID11373,error2
2017,7,24,6:00:00,MID11373,error3
2017,11,4,4:00:00,MID11373,error1
2017,11,21,6:00:00,MID11373,error2
2017,11,21,6:00:00,MID11373,error3
2017,1,21,22:00:00,MID11415,error5
2017,3,11,6:00:00,MID11415,error2
2017,3,11,6:00:00,MID11415,error3
2017,4,10,6:00:00,MID11415,error1
2017,6,24,6:00:00,MID11415,error2
2017,6,24,6:00:00,MID11415,error3
2017,8,8,6:00:00,MID11415,error1
2017,2,12,15:00:00,MID11416,error3
2017,4,4,17:00:00,MID11416,error4
2017,4,12,12:00:00,MID11416,error4
2017,5,18,13:00:00,MID11416,error1
2017,6,29,6:00:00,MID11416,error2
2017,6,29,6:00:00,MID11416,error3
2017,8,28,6:00:00,MID11416,error2
2017,8,28,6:00:00,MID11416,error3
2017,9,27,6:00:00,MID11416,error2
2017,9,27,6:00:00,MID11416,error3
2017,10,11,16:00:00,MID11416,error2
2017,10,27,6:00:00,MID11416,error2
2017,10,27,6:00:00,MID11416,error3
2017,11,11,6:00:00,MID11416,error1
2017,2,12,6:00:00,MID11272,error5
2017,3,28,12:00:00,MID11272,error3
2017,4,13,6:00:00,MID11272,error5
2017,5,2,22:00:00,MID11272,error2
2017,5,13,6:00:00,MID11272,error4
2017,6,12,6:00:00,MID11272,error1
2017,6,30,0:00:00,MID11272,error4
2017,7,12,6:00:00,MID11272,error4
2017,7,20,12:00:00,MID11272,error3
2017,8,26,6:00:00,MID11272,error4
2017,11,9,6:00:00,MID11272,error5
2017,11,24,6:00:00,MID11272,error4
2017,2,1,15:00:00,MID11795,error1
2017,2,17,6:00:00,MID11795,error2
2017,2,17,6:00:00,MID11795,error3
2017,3,4,6:00:00,MID11795,error1
2017,3,19,6:00:00,MID11795,error4
2017,3,26,14:00:00,MID11795,error4
2017,4,18,6:00:00,MID11795,error2
2017,4,18,6:00:00,MID11795,error3
2017,4,29,4:00:00,MID11795,error4
2017,4,30,10:00:00,MID11795,error2
2017,6,17,6:00:00,MID11795,error1
2017,7,17,6:00:00,MID11795,error4
2017,8,23,17:00:00,MID11795,error4
2017,8,31,6:00:00,MID11795,error4
2017,10,2,20:00:00,MID11795,error2
2017,10,5,3:00:00,MID11795,error1
2017,10,30,13:00:00,MID11795,error1
2017,11,29,6:00:00,MID11795,error4
2017,1,16,6:00:00,MID11040,error5
2017,1,31,6:00:00,MID11040,error1
2017,3,7,19:00:00,MID11040,error3
2017,3,17,6:00:00,MID11040,error5
2017,4,1,6:00:00,MID11040,error2
2017,4,1,6:00:00,MID11040,error3
2017,4,16,6:00:00,MID11040,error1
2017,5,6,2:00:00,MID11040,error1
2017,5,16,6:00:00,MID11040,error5
2017,6,30,6:00:00,MID11040,error1
2017,9,13,6:00:00,MID11040,error1
2017,9,13,6:00:00,MID11040,error2
2017,9,13,6:00:00,MID11040,error3
2017,9,25,6:00:00,MID11040,error1
2017,9,28,6:00:00,MID11040,error5
2017,10,28,6:00:00,MID11040,error2
2017,10,28,6:00:00,MID11040,error3
2017,11,27,6:00:00,MID11040,error5
2017,1,31,6:00:00,MID11417,error2
2017,1,31,6:00:00,MID11417,error3
2017,4,1,6:00:00,MID11417,error2
2017,4,1,6:00:00,MID11417,error3
2017,5,16,6:00:00,MID11417,error1
2017,6,15,6:00:00,MID11417,error2
2017,6,15,6:00:00,MID11417,error3
2017,9,28,6:00:00,MID11417,error2
2017,9,28,6:00:00,MID11417,error3
2017,10,28,6:00:00,MID11417,error2
2017,10,28,6:00:00,MID11417,error3
2017,2,6,6:00:00,MID11418,error1
2017,5,7,6:00:00,MID11418,error1
2017,6,6,6:00:00,MID11418,error2
2017,6,6,6:00:00,MID11418,error3
2017,6,18,4:00:00,MID11418,error1
2017,9,19,6:00:00,MID11418,error1
2017,10,4,6:00:00,MID11418,error2
2017,10,4,6:00:00,MID11418,error3
2017,11,3,6:00:00,MID11418,error2
2017,11,3,6:00:00,MID11418,error3
2017,1,12,6:00:00,MID11450,error1
2017,3,13,6:00:00,MID11450,error1
2017,4,24,2:00:00,MID11450,error3
2017,4,27,6:00:00,MID11450,error2
2017,4,27,6:00:00,MID11450,error3
2017,5,24,1:00:00,MID11450,error1
